User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category,Purchase
1001125,P0035596,M,36-45,0,B,3,0,12,4444
1008473,P0085791,M,26-35,4,B,1,1,5,14833
1006342,P0052406,M,26-35,12,C,3,0,7,22696
1008351,P0050524,M,26-35,9,A,0,0,7,23548
1007638,P0033332,M,46-50,4,A,1,1,8,13041
1007570,P0025764,M,26-35,0,B,2,0,6,9738
1004249,P0037563,M,18-25,9,C,3,1,3,2799
1008595,P0097675,M,26-35,17,B,3,0,1,16351
1007294,P0046370,M,18-25,7,B,3,0,6,13332
1007527,P0015062,M,51-55,19,B,0,0,13,439
1006757,P0054645,M,36-45,2,B,3,1,17,18905
1002969,P0017244,M,18-25,18,B,4+,0,18,5080
1001891,P0016372,F,26-35,18,C,3,1,6,15733
1005470,P0095501,M,18-25,1,B,0,1,11,6500
1008175,P0074471,M,46-50,16,A,1,1,6,19047
1009320,P0026956,M,51-55,15,A,3,1,7,3439
1007812,P0050473,F,18-25,20,B,3,1,1,14333
1008519,P0023894,F,26-35,9,C,1,0,8,20483
1005612,P0079586,M,51-55,20,A,4+,1,14,9672
1002198,P0026709,M,18-25,15,C,0,1,1,5042
1006238,P0091258,F,26-35,4,B,1,0,5,2455
1007089,P0025210,M,26-35,19,B,0,0,5,12230
1007257,P0059510,M,18-25,2,A,1,0,14,9963
1008705,P0048674,F,18-25,2,C,2,0,7,19263
1004719,P0027733,M,51-55,1,C,4+,0,17,22401
1001302,P0030080,M,26-35,20,A,2,1,11,12057
1001986,P0063412,F,26-35,3,C,1,1,7,19022
1005440,P0068971,M,26-35,17,B,1,1,1,8930
1005909,P0049709,M,36-45,1,C,0,0,15,19169
1004072,P0069846,M,26-35,5,C,1,0,10,4175
1004124,P0075480,M,26-35,2,C,0,1,9,21286
1009125,P0062960,M,18-25,20,C,0,1,13,14633
1004291,P0051152,M,36-45,2,C,1,1,13,17858
1005033,P0037250,M,18-25,1,C,0,1,6,23659
1006105,P0095765,F,18-25,2,A,4+,1,8,5450
1001703,P0058137,M,26-35,16,B,2,1,12,18210
1009133,P0092011,F,18-25,13,B,1,0,2,15552
1001574,P0056412,F,55+,6,C,0,0,16,8948
1006704,P0053876,M,36-45,20,B,0,0,12,14451
1008848,P0083664,M,18-25,5,A,0,1,18,24276
1006208,P0060227,F,18-25,7,C,0,1,3,8080
1007924,P0042450,M,26-35,18,C,4+,0,18,5415
1004828,P0094433,M,26-35,18,B,1,0,11,7149
1004230,P0083704,M,36-45,11,A,1,0,5,6707
1001488,P0016861,F,26-35,4,A,4+,1,13,19446
1008114,P0071914,M,26-35,4,A,4+,0,10,24586
1004173,P0073888,M,55+,13,C,4+,0,15,5013
1002667,P0089286,M,26-35,16,C,1,0,6,19359
1005114,P0071293,F,26-35,15,A,3,1,16,17063
1004553,P0092524,M,36-45,3,B,2,0,8,15586
1008761,P0078515,M,36-45,7,C,4+,0,3,8451
1002000,P0033524,M,36-45,2,B,4+,0,5,3672
1002388,P0017065,M,36-45,20,B,1,1,15,19379
1006450,P0047684,M,26-35,4,C,1,0,3,10837
1004712,P0098720,M,26-35,6,C,2,0,15,563
1002367,P0043365,M,18-25,17,B,0,0,2,22267
1009189,P0068876,F,36-45,7,C,1,1,12,6394
1001454,P0033704,M,26-35,10,B,2,1,5,17505
1003772,P0067857,M,0-17,13,A,1,0,9,10914
1004726,P0015622,F,51-55,17,A,1,0,4,3033
1008232,P0093797,M,26-35,12,B,1,1,7,3042
1005806,P0097700,M,18-25,5,A,3,1,16,13083
1003190,P0089332,F,26-35,12,B,3,0,13,6456
1003875,P0076201,M,26-35,0,B,4+,0,2,16477
1006592,P0042694,M,26-35,10,B,3,1,2,23212
1002440,P0099766,M,18-25,6,A,2,0,9,19877
1009927,P0032995,M,18-25,9,B,1,1,15,14345
1007059,P0090141,M,26-35,1,B,3,1,4,17149
1008010,P0092999,M,26-35,15,B,1,1,17,6431
1008117,P0018419,M,18-25,4,B,0,1,9,3743
1003989,P0057952,M,26-35,15,C,4+,0,15,867
1007228,P0043837,M,26-35,15,A,3,0,1,13374
1007471,P0080799,F,0-17,14,B,1,0,2,8675
1003863,P0058877,F,46-50,8,A,0,1,9,12412
1002177,P0055687,M,46-50,0,A,4+,1,11,15996
1005760,P0047276,F,18-25,8,C,4+,0,1,1437
1001011,P0044523,M,18-25,10,B,0,1,9,20881
1006252,P0076055,M,26-35,4,B,3,0,2,4159
1005399,P0064615,M,36-45,5,C,3,0,5,9684
1009234,P0020514,M,51-55,7,A,1,0,17,2247
1006445,P0057456,F,26-35,14,A,2,0,1,1511
1007570,P0017233,M,36-45,15,C,1,1,14,10998
1009212,P0011102,M,46-50,17,C,1,0,12,23073
1001406,P0076133,M,26-35,11,B,1,0,10,10107
1005431,P0056715,M,18-25,3,B,0,1,15,4250
1006243,P0095193,F,26-35,15,C,4+,1,1,7763
1007542,P0016256,F,18-25,10,B,4+,0,1,10923
1007936,P0074800,M,0-17,6,A,2,1,11,6998
1009906,P0051548,M,36-45,14,B,3,0,11,18658
1005146,P0082090,M,26-35,16,B,1,0,5,4151
1001140,P0088200,M,0-17,14,A,0,0,3,3492
1005882,P0052367,M,46-50,9,B,0,1,11,16225
1007012,P0099922,M,26-35,3,C,1,1,4,3567
1001963,P0080382,F,26-35,16,B,0,0,6,9464
1008151,P0036205,M,26-35,3,A,0,0,18,7670
1009564,P0035570,F,26-35,10,B,1,0,7,8517
1004610,P0040255,M,18-25,3,C,2,1,4,13225
1007894,P0031182,M,46-50,11,A,0,1,14,11031
1008311,P0049373,F,18-25,9,A,4+,1,8,1433
1001105,P0053019,M,26-35,13,B,4+,0,11,16902
1006539,P0072619,M,18-25,17,A,4+,0,14,12902
1007787,P0026043,M,51-55,5,C,1,0,3,20868
1003137,P0055532,M,26-35,4,B,4+,0,11,22122
1005445,P0075936,M,51-55,1,B,3,0,4,5068
1004530,P0029239,M,26-35,12,C,0,1,9,11006
1002286,P0020416,F,46-50,13,B,2,1,5,19300
1008052,P0013412,F,46-50,2,A,4+,1,13,16651
1004654,P0091976,M,36-45,10,A,1,0,4,21493
1008102,P0034406,M,18-25,3,B,2,0,7,15796
1003359,P0011875,F,0-17,12,A,1,0,2,9610
1009105,P0047066,M,18-25,7,B,2,0,7,3182
1009636,P0015752,M,18-25,7,A,2,0,9,2504
1007441,P0096753,M,36-45,12,A,0,1,2,15248
1006047,P0088025,F,26-35,9,C,2,1,16,18662
1009227,P0011353,M,26-35,12,C,3,0,6,14640
1006203,P0036986,M,26-35,12,C,3,0,18,22943
1002798,P0096907,M,18-25,16,B,3,0,17,4799
1006291,P0024691,F,18-25,5,C,1,0,11,3485
1006495,P0079847,M,26-35,1,A,0,1,4,6729
1007284,P0058075,M,36-45,16,A,1,1,8,16594
1008285,P0020794,M,26-35,11,B,4+,0,18,5509
1002300,P0078470,M,36-45,5,B,3,0,13,24922
1007869,P0026406,F,26-35,4,B,0,0,8,12799
1004097,P0085930,F,46-50,4,A,3,1,10,10912
1005616,P0036872,M,26-35,8,A,0,0,18,12837
1001009,P0051708,M,26-35,2,B,1,0,18,15324
1006752,P0030800,M,18-25,19,C,1,0,17,5841
1007295,P0053397,M,26-35,4,B,3,0,16,10277
1005815,P0047909,M,26-35,6,A,2,0,6,17928
1002072,P0031352,F,36-45,11,C,0,0,14,9771
1004225,P0025438,F,18-25,6,B,4+,0,5,11083
1002316,P0098921,M,26-35,9,A,2,0,15,4320
1006699,P0054999,M,36-45,7,B,1,0,13,22318
1007807,P0028482,M,26-35,16,C,0,0,16,18791
1007674,P0042471,M,26-35,4,C,2,1,16,17018
1004683,P0057279,M,46-50,14,B,4+,0,17,14123
1008227,P0064213,M,26-35,8,B,2,0,5,8371
1004273,P0023026,M,36-45,10,B,4+,0,11,20851
1008000,P0095184,M,36-45,12,A,1,0,15,22459
1001145,P0015435,M,36-45,17,C,0,0,3,3736
1006010,P0018493,M,36-45,16,B,1,1,8,13829
1004040,P0082227,M,18-25,8,A,0,0,3,19608
1001482,P0069321,F,26-35,9,B,2,1,4,12659
1004179,P0012763,M,55+,4,B,1,1,14,995
1002249,P0030389,F,18-25,10,C,0,1,6,6471
1001630,P0041498,M,26-35,14,C,4+,0,4,6177
1009853,P0073755,M,46-50,1,A,0,0,12,3863
1003852,P0045825,M,26-35,20,C,1,1,2,20380
1001987,P0026934,M,26-35,19,B,1,0,18,19243
1008622,P0015574,M,18-25,13,A,2,0,14,18723
1008327,P0048179,M,26-35,4,C,4+,1,8,19578
1009841,P0011587,M,18-25,5,B,0,1,8,9867
1002100,P0052782,M,55+,14,A,1,0,12,17843
1007652,P0064412,M,36-45,3,B,0,0,1,15689
1009632,P0070561,F,36-45,9,B,3,0,1,1653
1008421,P0087224,M,26-35,18,A,4+,0,4,19019
1006016,P0014409,M,18-25,8,B,4+,0,17,24662
1001769,P0081319,M,26-35,20,B,3,1,10,15169
1002343,P0036751,F,26-35,9,A,4+,1,1,20551
1005358,P0048174,M,26-35,3,C,3,1,11,13834
1007780,P0066572,M,26-35,3,A,0,0,17,17867
1007602,P0071416,M,26-35,5,A,3,0,10,11532
1003349,P0022041,M,26-35,7,A,2,1,6,7780
1006699,P0033227,M,55+,15,B,3,1,4,15284
1002241,P0045201,M,26-35,7,B,0,1,13,2495
1002125,P0046069,F,36-45,15,B,4+,0,11,21345
1007764,P0092190,F,26-35,5,B,2,1,5,13610
1006101,P0036370,M,26-35,16,C,3,0,14,3383
1008843,P0021586,F,18-25,0,A,0,1,2,13563
1001072,P0060231,M,26-35,18,B,2,1,3,18392
1006472,P0015322,F,26-35,17,A,2,0,3,10869
1006189,P0075294,M,18-25,16,A,2,1,11,3261
1003472,P0089468,M,46-50,16,B,3,0,9,16502
1001707,P0039299,F,18-25,11,A,0,1,10,21685
1002804,P0080793,F,26-35,11,B,0,1,6,22364
1007704,P0056501,M,26-35,5,C,0,1,6,7786
1004713,P0067134,F,26-35,6,A,1,0,1,6051
1006051,P0019777,M,36-45,7,C,4+,0,1,5482
1003475,P0021249,F,26-35,2,C,0,1,3,12223
1004610,P0031390,M,26-35,16,B,1,0,6,18868
1005255,P0030369,M,18-25,20,B,1,1,2,2433
1008397,P0022881,M,36-45,7,B,2,1,15,4449
1002735,P0019587,M,26-35,10,A,4+,1,12,19128
1009258,P0084327,M,46-50,19,C,2,1,10,7468
1008979,P0097911,M,26-35,17,B,4+,0,13,16343
1003428,P0098147,M,36-45,15,C,2,0,3,16049
1008426,P0017833,F,51-55,12,C,3,1,18,11573
1009533,P0057013,M,36-45,8,A,4+,1,5,1363
1006249,P0073620,M,26-35,18,A,1,1,13,1018
1006291,P0025754,M,26-35,6,A,1,0,14,5015
1003817,P0088113,M,26-35,16,C,4+,1,15,17164
1004874,P0096784,M,26-35,7,C,2,1,18,13224
1005211,P0045282,M,18-25,7,B,3,0,14,16481
1001661,P0046737,M,36-45,2,A,3,1,3,13334
1004374,P0034124,M,18-25,15,A,0,1,1,572
1001207,P0080102,M,0-17,11,C,4+,1,7,8132
1003665,P0012196,M,36-45,14,C,3,1,7,24413
1003493,P0071527,F,18-25,20,A,2,0,17,11035
1007813,P0095395,M,36-45,3,A,2,0,15,4424
1001632,P0021345,F,46-50,6,B,1,0,13,6058
1004083,P0044077,M,51-55,10,A,3,0,15,11771
1004719,P0076400,F,36-45,4,C,3,0,3,19954
1008123,P0022055,M,26-35,12,B,2,0,17,23854
1002679,P0095283,M,26-35,10,B,1,1,16,20628
1001236,P0054484,F,26-35,4,B,3,0,1,4922
1008446,P0087514,M,18-25,7,B,2,1,14,5908
1005443,P0045771,M,26-35,20,A,1,0,3,19495
1007770,P0067654,M,36-45,16,C,1,0,4,10457
1007099,P0056540,F,26-35,10,C,2,0,9,17581
1009555,P0093151,M,26-35,18,B,1,1,1,12424
1003368,P0039377,M,36-45,17,B,1,0,14,11693
1001285,P0059573,M,18-25,9,A,0,0,13,12574
1001148,P0052733,M,26-35,4,A,1,0,15,7651
1005037,P0021760,F,0-17,0,B,3,0,18,11330
1007549,P0035762,M,36-45,16,B,1,1,16,16206
1008121,P0060986,F,36-45,16,B,3,1,6,15305
1005895,P0044332,M,36-45,0,C,2,0,16,1549
1006280,P0050100,M,26-35,0,B,1,0,11,11755
1002012,P0014944,M,36-45,8,B,2,0,7,21934
1003785,P0058825,M,26-35,3,A,4+,1,9,19383
1004725,P0023877,M,26-35,8,C,1,0,1,4603
1005576,P0039990,M,26-35,13,B,2,1,10,13406
1006782,P0065283,M,26-35,14,A,4+,1,8,20650
1007257,P0013258,M,26-35,15,B,3,0,11,22047
1003408,P0041629,M,36-45,15,B,3,1,5,10488
1001340,P0047579,M,18-25,12,C,3,0,6,17944
1003817,P0032958,M,26-35,13,C,3,0,12,5481
1003496,P0049465,M,26-35,20,B,3,0,11,9672
1006962,P0095853,M,26-35,8,C,0,0,7,11248
1006299,P0025775,M,26-35,8,A,2,1,7,7810
1008574,P0086575,F,46-50,20,B,4+,1,12,22782
1002689,P0044207,M,46-50,3,C,4+,1,12,9431
1004267,P0032553,M,36-45,9,B,1,0,1,7192
1005406,P0063632,M,36-45,2,B,2,0,4,13108
1009453,P0010055,F,18-25,20,C,0,0,11,16086
1002442,P0098697,M,36-45,8,A,0,1,9,19606
1009597,P0042873,F,26-35,18,A,2,0,13,1195
1005437,P0090720,M,26-35,15,C,3,0,5,9955
1006435,P0076205,F,18-25,15,C,3,0,11,21515
1009435,P0088199,M,18-25,16,C,2,0,3,11165
1005107,P0035318,M,18-25,17,B,4+,0,5,12530
1001560,P0043734,M,18-25,9,C,3,0,13,19625
1009785,P0092227,F,18-25,20,C,1,0,14,5187
1006548,P0028522,F,36-45,18,A,0,0,13,5217
1002826,P0021656,M,26-35,14,C,3,0,2,11883
1008629,P0025893,M,26-35,14,A,4+,1,2,9890
1009325,P0026493,M,46-50,10,A,3,0,18,19842
1004138,P0013632,M,18-25,7,B,3,0,6,16189
1008693,P0098648,M,46-50,15,B,0,1,10,6157
1009264,P0071779,M,36-45,9,B,1,0,8,21947
1008842,P0048452,F,26-35,8,A,1,1,5,16342
1007721,P0023266,M,18-25,14,B,4+,0,2,8997
1008002,P0071607,M,18-25,4,A,2,0,6,20364
1005225,P0026940,M,26-35,19,B,2,0,18,19373
1003978,P0034003,F,18-25,1,C,2,1,8,9821
1008373,P0044815,M,26-35,15,C,4+,0,2,24405
1006907,P0040869,M,18-25,17,C,3,0,4,7738
1007097,P0059297,F,26-35,15,B,1,0,15,7556
1006656,P0070107,F,18-25,4,C,1,0,9,13007
1009984,P0092793,M,36-45,0,B,3,0,6,14984
1005259,P0026682,M,26-35,18,A,1,0,9,1948
1009286,P0029622,F,36-45,9,C,1,1,13,3676
1006901,P0040408,M,18-25,20,B,2,0,5,9838
1005917,P0018837,M,36-45,12,C,2,1,14,20285
1009429,P0074210,M,26-35,10,B,0,0,14,5969
1003530,P0025407,M,26-35,14,A,0,0,18,10898
1002960,P0039309,F,18-25,1,C,1,1,7,12325
1008045,P0081918,M,26-35,5,B,2,1,6,444
1002048,P0028895,M,18-25,20,C,0,0,12,18910
1006772,P0096912,F,26-35,10,C,0,0,14,4327
1003529,P0010370,M,18-25,14,B,2,1,16,1334
1003964,P0010486,M,26-35,8,A,0,1,10,4912
1008137,P0033762,F,18-25,11,A,3,1,11,9910
1001963,P0036613,M,26-35,3,A,3,1,4,4272
1001536,P0013196,M,26-35,13,A,2,0,2,14362
1008340,P0086349,M,55+,2,B,2,1,9,9455
1008179,P0074839,M,26-35,20,C,0,0,10,11491
1008967,P0051916,F,36-45,16,C,1,0,8,15525
1009734,P0018572,M,26-35,12,C,4+,1,4,21512
1001845,P0038225,M,26-35,7,A,3,0,13,9045
1006777,P0055853,M,18-25,11,B,3,0,6,1690
1004036,P0059390,M,18-25,11,C,2,0,6,12454
1006947,P0042275,F,46-50,11,A,1,1,2,21051
1003494,P0082379,F,26-35,1,C,2,0,9,12538
1003719,P0011105,F,36-45,9,C,0,0,6,12391
1002884,P0069896,M,26-35,8,B,1,0,5,3189
1005349,P0053209,M,26-35,0,C,0,0,2,10863
1006179,P0052487,M,26-35,3,A,3,1,14,20835
1007610,P0028051,F,26-35,13,C,2,0,10,15968
1007430,P0087400,M,18-25,15,A,2,0,15,11398
1008154,P0076961,M,26-35,17,A,4+,0,17,12977
1007488,P0070156,M,26-35,1,C,1,0,7,11200
1005737,P0067175,M,55+,5,C,3,0,11,20938
1007525,P0016849,M,26-35,2,B,4+,0,13,22679
1004850,P0028976,F,36-45,19,B,4+,0,17,14964
1001689,P0066866,M,18-25,18,C,2,0,5,6966
1006175,P0057078,M,18-25,12,C,1,1,12,5958
1009648,P0041113,M,46-50,16,C,2,1,4,4228
1006078,P0025401,F,36-45,13,C,1,0,1,16919
1006448,P0022884,M,26-35,10,C,4+,0,10,23624
1002179,P0094360,M,26-35,15,C,0,0,2,19974
1007406,P0047563,M,18-25,10,B,3,1,13,21428
1009591,P0044414,M,36-45,17,A,4+,0,13,19344
1007907,P0026142,M,18-25,1,A,2,0,12,6823
1009800,P0081492,M,36-45,20,C,3,1,1,1173
1002638,P0089464,M,26-35,7,C,4+,0,10,8961
1006671,P0085257,M,26-35,13,B,1,0,5,21801
1007928,P0086693,M,46-50,1,B,2,0,10,8754
1002382,P0045135,M,55+,12,A,4+,0,7,476
1002403,P0082232,M,26-35,9,B,1,0,15,2693
1004292,P0037862,M,36-45,7,B,1,1,18,16919
1001419,P0015190,M,36-45,6,B,1,0,4,21875
1005517,P0080199,M,36-45,12,C,3,1,1,3039
1004302,P0014331,M,51-55,18,A,2,1,8,7843
1008857,P0062186,F,26-35,14,B,1,1,11,10494
1008870,P0054648,M,36-45,1,B,4+,1,3,8282
1006693,P0038549,M,46-50,4,C,1,1,12,13732
1001767,P0091782,F,26-35,18,C,2,0,13,20107
1003044,P0035761,M,26-35,0,B,3,0,18,2307
1002549,P0013262,F,26-35,6,C,1,1,12,14758
1007140,P0061259,M,36-45,17,B,4+,0,10,5595
1004716,P0082572,M,36-45,0,A,2,0,15,20699
1005481,P0063472,M,26-35,0,B,1,0,3,22975
1008898,P0097858,M,26-35,6,A,3,1,15,18577
1007548,P0094667,M,18-25,16,B,0,1,17,15805
1003293,P0014677,M,0-17,5,C,4+,0,16,2616
1005837,P0083508,M,26-35,19,C,1,0,2,11745
1008758,P0090865,M,26-35,11,B,1,0,1,2769
1007793,P0060617,M,36-45,19,B,0,1,4,21974
1008638,P0096029,M,26-35,14,A,2,0,17,13870
1008993,P0028595,M,51-55,12,B,0,0,7,5199
1007007,P0097459,M,18-25,11,A,2,0,5,1244
1006542,P0070148,M,55+,20,B,1,1,4,3108
1007356,P0056926,M,26-35,1,C,0,1,5,17796
1009433,P0085271,F,36-45,20,C,1,0,8,10851
1008380,P0044457,F,26-35,17,A,0,1,9,3729
1003385,P0052531,M,26-35,3,B,1,0,6,23989
1005268,P0083263,M,18-25,9,B,1,0,4,23008
1001671,P0083300,M,18-25,10,A,1,0,5,13917
1001163,P0073171,M,36-45,20,B,3,0,8,16293
1009656,P0055771,F,26-35,5,B,0,0,13,24039
1005592,P0076354,M,55+,5,B,3,0,4,15001
1005795,P0047289,F,26-35,8,C,1,0,7,8149
1005798,P0043892,M,55+,19,B,4+,0,1,9319
1007036,P0081196,M,18-25,12,C,2,0,9,12378
1003355,P0048409,M,18-25,4,A,0,0,5,2036
1006887,P0044470,M,26-35,5,C,0,0,10,4947
1008961,P0028385,M,46-50,3,A,2,1,11,1715
1006827,P0033296,M,26-35,5,A,3,0,18,4396
1009737,P0071716,M,18-25,17,A,2,1,5,22589
1005719,P0099152,M,18-25,12,B,4+,1,4,24874
1001593,P0036382,M,26-35,2,B,1,1,16,18604
1005839,P0086675,M,26-35,9,C,2,0,2,19219
1008394,P0032419,F,26-35,3,C,2,0,15,16890
1004493,P0091238,M,36-45,14,B,1,1,9,9086
1007164,P0049291,M,36-45,11,B,0,0,17,1216
1003672,P0022397,F,46-50,14,B,4+,0,2,5883
1005200,P0067888,M,26-35,20,C,2,1,6,17587
1001016,P0045169,M,26-35,9,C,2,1,1,22835
1004191,P0072182,F,55+,11,B,0,1,8,4287
1001392,P0052249,F,26-35,7,B,4+,0,11,19063
1009616,P0038341,M,26-35,20,C,1,1,15,13464
1007272,P0085603,M,36-45,20,A,1,0,9,18614
1001571,P0056144,M,18-25,2,A,3,1,2,15533
1004631,P0071772,M,26-35,6,C,4+,1,7,10783
1007172,P0089360,F,18-25,17,C,4+,0,17,21350
1008177,P0023444,M,18-25,2,B,2,0,3,20426
1009433,P0055647,M,0-17,14,C,3,1,4,20763
1004897,P0020974,M,0-17,1,A,1,1,3,15013
1009123,P0048383,M,26-35,14,B,4+,1,8,2812
1003279,P0091552,F,36-45,12,B,4+,1,11,16848
1009980,P0012956,M,26-35,19,C,0,0,16,8487
1008451,P0018077,F,36-45,9,B,1,0,14,15474
1009906,P0046490,M,26-35,7,B,0,1,2,12597
1001775,P0065612,M,46-50,15,A,3,0,12,12522
1007869,P0046159,F,46-50,15,B,4+,1,11,5603
1003247,P0049710,F,46-50,1,C,3,1,16,12981
1008088,P0093536,F,46-50,8,B,0,1,11,20138
1001078,P0023806,F,18-25,7,C,1,0,3,4699
1009080,P0088345,M,26-35,10,C,4+,0,10,12864
1008099,P0090391,M,26-35,0,A,1,0,5,5516
1004926,P0016458,F,26-35,20,C,3,0,13,13793
1008340,P0045524,M,26-35,10,B,2,1,6,12831
1008083,P0016853,M,18-25,17,A,1,0,3,2085
1007230,P0050477,M,18-25,20,B,1,1,9,12777
1005940,P0042222,M,51-55,14,C,1,0,7,14350
1004271,P0028320,F,36-45,8,B,4+,1,7,2667
1004456,P0062243,M,26-35,8,A,3,1,2,4440
1008788,P0055615,F,26-35,0,C,3,1,8,22792
1009599,P0027352,M,36-45,6,C,4+,0,18,8253
1008650,P0082833,M,26-35,11,B,1,0,1,20863
1003711,P0013203,M,26-35,9,B,1,1,10,12184
1002668,P0049267,M,18-25,18,A,2,0,6,18395
1001147,P0047941,M,18-25,15,B,1,0,18,17194
1007420,P0092809,M,26-35,5,B,0,1,13,20574
1001365,P0035368,M,36-45,10,B,1,0,1,21727
1005531,P0087186,M,18-25,18,A,2,0,1,1690
1006330,P0040984,M,26-35,18,C,0,0,12,17824
1006510,P0051941,M,36-45,17,B,2,0,8,17305
1009754,P0082918,M,36-45,14,B,2,1,5,12672
1009964,P0062683,M,18-25,15,B,3,0,3,1716
1007493,P0010801,F,36-45,13,B,4+,1,18,15668
1006439,P0057965,M,51-55,7,A,2,0,6,12502
1007511,P0095269,F,51-55,7,B,1,1,4,13351
1008504,P0019969,F,36-45,1,B,3,0,15,852
1002246,P0045969,M,36-45,5,A,0,1,4,23521
1004839,P0092269,F,26-35,12,A,4+,1,6,7034
1009551,P0042449,M,36-45,12,B,3,1,18,8085
1003376,P0035705,F,36-45,20,A,2,0,18,3143
1004009,P0070303,F,26-35,11,B,3,0,10,23855
1002827,P0038363,M,26-35,1,B,1,0,13,24507
1007979,P0040720,M,36-45,20,B,1,1,18,19870
1009569,P0019972,M,51-55,19,C,1,0,7,22892
1005285,P0043351,M,26-35,11,B,4+,1,8,7556
1007910,P0046145,M,26-35,16,C,3,1,6,21161
1009561,P0097948,M,26-35,5,C,3,0,2,8982
1003196,P0099614,M,18-25,6,C,2,0,8,14916
1004747,P0098116,M,26-35,5,A,0,1,10,18187
1009843,P0066235,F,18-25,20,C,1,0,17,19561
1006978,P0024855,F,26-35,3,C,0,0,12,6887
1006607,P0046169,M,36-45,20,B,0,1,11,13552
1001769,P0056404,M,18-25,8,B,1,0,17,12669
1001780,P0029569,M,18-25,4,C,1,1,16,2437
1007303,P0064437,M,26-35,9,B,2,1,10,18736
1004983,P0058506,F,26-35,14,B,4+,0,3,14104
1009714,P0035738,M,36-45,7,C,1,0,4,22162
1001521,P0016772,M,26-35,3,B,0,1,9,19435
1008569,P0029731,F,26-35,4,A,2,1,17,10671
1006784,P0020131,F,26-35,6,B,3,0,4,7915
1005583,P0076324,M,0-17,5,B,2,0,17,14838
1006946,P0064097,M,36-45,12,C,1,0,3,22317
1005941,P0091720,M,18-25,18,B,1,1,4,8323
1007267,P0012889,M,46-50,9,C,4+,0,9,16248
1008128,P0019569,F,26-35,14,B,2,0,6,24867
1003461,P0097193,M,26-35,2,B,1,1,7,4602
1001685,P0085677,M,36-45,17,A,0,0,16,24508
1003160,P0095192,F,46-50,13,B,0,0,15,22186
1008031,P0097154,M,51-55,2,C,2,1,16,15757
1006341,P0087470,F,26-35,10,A,4+,0,14,2182
1001038,P0098822,M,18-25,9,C,2,1,4,4069
1005875,P0017612,M,46-50,16,B,4+,0,2,5439
1002256,P0061644,M,18-25,12,A,0,0,7,16170
1008697,P0042069,M,36-45,1,A,1,0,7,22221
1003196,P0091741,M,36-45,12,C,3,1,6,22603
1008165,P0037331,M,51-55,18,B,1,0,9,18863
1001301,P0065897,M,51-55,4,B,0,0,17,23647
1008527,P0023934,F,18-25,15,C,0,0,11,13463
1007381,P0020095,M,26-35,9,B,1,0,16,9145
1001646,P0028706,M,18-25,11,B,1,1,1,18540
1009789,P0053516,M,18-25,19,B,0,0,16,6423
1009853,P0044629,F,26-35,12,C,1,1,17,22630
1005330,P0056910,M,18-25,20,B,3,1,6,9593
1008003,P0098540,F,36-45,15,A,3,1,11,1927
1004537,P0030431,M,55+,20,B,2,0,7,20746
1005558,P0066733,M,26-35,0,B,3,0,16,21877
1007579,P0050088,M,26-35,8,C,0,1,2,1716
1009474,P0054135,M,46-50,15,C,0,0,13,24793
1005082,P0048015,M,46-50,18,C,2,0,13,11078
1005183,P0041385,F,36-45,14,B,4+,1,15,18883
1009652,P0080199,F,36-45,17,B,2,1,15,14630
1004754,P0048677,M,46-50,11,C,4+,0,9,23280
1002724,P0022818,M,18-25,13,C,4+,1,18,416
1002376,P0098222,M,51-55,2,B,1,0,14,22005
1009706,P0073001,M,51-55,3,B,3,0,14,15190
1009894,P0033977,F,46-50,5,C,4+,0,4,18203
1002653,P0059832,M,26-35,15,B,1,1,14,9363
1003066,P0050931,M,46-50,12,B,2,0,10,9785
1001022,P0093990,F,26-35,11,C,2,0,11,3876
1003460,P0088894,M,26-35,11,C,4+,0,1,17790
1006926,P0082204,M,46-50,1,A,1,0,14,2161
1007251,P0055784,M,0-17,12,B,0,0,8,9663
1008295,P0019921,M,26-35,2,B,3,0,6,8658
1004300,P0044959,M,46-50,12,C,4+,0,11,12615
1007279,P0042328,M,46-50,1,C,0,0,14,9943
1009553,P0018859,M,46-50,18,C,3,0,7,11736
1008353,P0099506,M,18-25,8,B,0,0,7,13390
1004727,P0084408,M,36-45,19,A,1,0,10,12181
1007272,P0094766,M,18-25,0,C,4+,0,9,835
1006995,P0036708,M,36-45,12,B,0,0,18,11904
1001514,P0028847,M,26-35,1,B,0,1,17,12340
1001448,P0065989,M,36-45,14,B,0,0,13,16460
1007019,P0014922,M,26-35,18,B,4+,0,4,3576
1006343,P0079928,M,55+,15,C,1,1,7,14993
1009033,P0062335,M,26-35,10,A,1,0,8,3231
1003520,P0023541,F,36-45,14,C,0,1,16,17350
1004081,P0029551,M,26-35,5,B,1,0,12,8951
1002428,P0029381,F,36-45,13,C,3,0,1,3223
1004967,P0065673,F,26-35,5,C,1,0,6,23801
1007445,P0032948,M,0-17,18,A,0,1,1,6899
1003159,P0069072,M,26-35,4,B,3,0,8,22264
1006132,P0077560,F,46-50,10,A,4+,1,12,14607
1003547,P0092249,M,26-35,3,A,2,0,16,2465
1003979,P0012486,F,26-35,8,C,1,1,1,20216
1003649,P0076691,M,26-35,8,A,3,0,4,588
1009505,P0020082,M,46-50,16,B,2,1,18,18463
